Stages_Data
Metric
Time,Kilometers,KPH,Watts,HR,RPM
12:54,5.76,30.19,131,120,94
12:55,5.77,29.46,123,120,94
12:56,5.78,30.19,131,120,94
12:57,5.79,29.00,118,120,94
12:58,5.79,27.92,107,120,94
12:59,5.80,28.51,113,120,93
13:00,5.81,29.72,126,121,93
13:01,5.82,29.27,121,120,93
13:02,5.83,28.71,115,120,92
13:03,5.83,28.80,116,120,91
13:04,5.84,28.22,110,119,90
13:05,5.85,29.54,124,119,91
13:06,5.86,29.17,120,119,92
13:07,5.87,27.92,107,119,92
13:08,5.87,29.00,118,119,92
13:09,5.88,29.09,119,120,91
13:10,5.89,30.27,132,120,92
13:11,5.90,29.83,127,120,91
13:12,5.91,30.01,129,120,91
13:13,5.92,30.62,136,119,92
13:14,5.92,29.46,123,120,92
13:15,5.93,29.72,126,120,91
13:16,5.94,29.17,120,120,90
13:17,5.95,29.72,126,120,91
13:18,5.96,29.72,126,121,91
13:19,5.97,30.78,138,121,92
13:20,5.97,29.91,128,121,92
13:21,5.98,28.90,117,122,91
13:22,5.99,28.80,116,122,91
13:23,6.00,28.51,113,122,91
13:24,6.01,29.37,122,122,89
13:25,6.01,28.90,117,122,90
13:26,6.02,28.90,117,121,90
13:27,6.03,29.27,121,121,89
13:28,6.04,30.78,138,121,89
13:29,6.05,28.51,113,121,90
13:30,6.05,28.22,110,121,90
13:31,6.06,29.54,124,120,91
13:32,6.07,28.90,117,121,91
13:33,6.08,29.09,119,121,89
13:34,6.09,29.37,122,121,90
13:35,6.09,31.22,143,121,92
13:36,6.10,28.42,112,122,94
13:37,6.11,26.44,93,122,93
13:38,6.12,29.27,121,122,93
13:39,6.13,29.91,128,122,93
13:40,6.13,29.83,127,123,93
13:41,6.14,30.70,137,122,93
13:42,6.15,31.14,142,122,93
13:43,6.16,30.53,135,122,95
13:44,6.17,30.53,135,123,95
13:45,6.18,29.83,127,123,97
13:46,6.19,27.29,101,123,96
13:47,6.19,28.11,109,123,95
13:48,6.20,30.01,129,123,95
13:49,6.21,30.53,135,123,95
13:50,6.22,27.71,105,124,94
13:51,6.23,28.32,111,123,95
13:52,6.23,28.11,109,123,93
13:53,6.24,28.61,114,123,93
13:54,6.25,28.61,114,123,93
13:55,6.26,29.72,126,122,92
13:56,6.27,30.88,139,121,93
13:57,6.27,29.46,123,121,92
13:58,6.28,30.62,136,121,92
13:59,6.29,30.09,130,121,93
14:00,6.30,31.04,141,121,94
14:01,6.31,29.00,118,121,93
14:02,6.32,29.46,123,121,92
14:03,6.32,31.22,143,121,92
14:04,6.33,31.14,142,121,93
14:05,6.34,30.53,135,122,93
14:06,6.35,30.78,138,121,94
14:07,6.36,28.61,114,122,94
14:08,6.37,29.54,124,122,93
14:09,6.37,29.91,128,122,92
14:10,6.38,29.54,124,122,92
14:11,6.39,31.56,147,122,91
14:12,6.40,31.22,143,122,92
14:13,6.41,31.72,149,122,93
14:14,6.42,32.28,156,123,94
14:15,6.43,31.80,150,123,93
14:16,6.44,32.51,159,123,92
14:17,6.44,32.89,164,122,92
14:18,6.45,30.09,130,122,92
14:19,6.46,31.64,148,121,92
14:20,6.47,31.04,141,121,90
14:21,6.48,33.29,169,121,91
14:22,6.49,33.57,173,121,92
14:23,6.50,33.21,168,121,92
14:24,6.51,33.44,171,122,91
14:25,6.52,32.75,162,122,91
14:26,6.53,33.07,166,122,91
14:27,6.53,33.44,171,122,91
14:28,6.54,34.33,183,122,91
14:29,6.55,34.10,180,122,92
14:30,6.56,32.89,164,123,91
14:31,6.57,33.57,173,123,92
14:32,6.58,33.29,169,123,91
14:33,6.59,33.65,174,123,91
14:34,6.60,33.07,166,123,91
14:35,6.61,33.52,172,123,91
14:36,6.62,32.67,161,124,92
14:37,6.63,33.21,168,124,92
14:38,6.64,32.36,157,125,91
14:39,6.65,32.75,162,125,91
14:40,6.65,32.99,165,125,90
14:41,6.66,33.07,166,125,91
14:42,6.67,33.65,174,125,90
14:43,6.68,33.95,178,126,90
14:44,6.69,33.21,168,125,90
14:45,6.70,31.80,150,126,89
14:46,6.71,33.29,169,125,89
14:47,6.72,33.52,172,125,89
14:48,6.73,32.99,165,126,89
14:49,6.74,32.59,160,126,89
14:50,6.75,32.51,159,126,88
14:51,6.76,32.51,159,126,88
14:52,6.76,33.29,169,125,88
14:53,6.77,32.59,160,125,89
14:54,6.78,32.28,156,126,88
14:55,6.79,32.36,157,126,89
14:56,6.80,31.88,151,126,88
14:57,6.81,33.29,169,126,88
14:58,6.82,33.36,170,126,89
14:59,6.83,33.95,178,126,90
15:00,6.84,34.60,187,126,90
15:01,6.85,34.45,185,126,90
15:02,6.86,33.29,169,126,88
15:03,6.87,34.68,188,126,87
15:04,6.87,32.20,155,127,89
15:05,6.88,32.20,155,127,88
15:06,6.89,31.48,146,128,87
15:07,6.90,33.29,169,128,88
15:08,6.91,33.21,168,129,90
15:09,6.92,34.16,181,130,89
15:10,6.93,33.65,174,130,90
15:11,6.94,34.37,184,130,91
15:12,6.95,33.57,173,130,90
15:13,6.96,33.95,178,131,90
15:14,6.97,33.79,176,131,89
15:15,6.98,33.07,166,131,88
15:16,6.99,33.79,176,131,89
15:17,6.99,29.37,122,131,83
15:18,7.00,29.27,121,131,81
15:19,7.01,31.64,148,131,79
15:20,7.02,35.15,195,131,84
15:21,7.03,34.16,181,131,89
15:22,7.04,34.10,180,131,90
15:23,7.05,33.79,176,131,91
15:24,7.06,34.37,184,131,90
15:25,7.07,33.29,169,131,91
15:26,7.08,31.56,147,131,92
15:27,7.09,31.64,148,131,90
15:28,7.09,33.07,166,131,89
15:29,7.10,32.99,165,131,89
15:30,7.11,32.04,153,131,89
15:31,7.12,32.04,153,130,89
15:32,7.13,33.29,169,130,90
15:33,7.14,33.13,167,130,90
15:34,7.15,32.36,157,130,90
15:35,7.16,32.59,160,130,90
15:36,7.17,32.28,156,130,89
15:37,7.18,33.44,171,130,89
15:38,7.19,34.68,188,130,90
15:39,7.20,35.28,197,130,92
15:40,7.21,36.74,219,130,96
15:41,7.22,35.82,205,130,97
15:42,7.23,32.44,158,130,97
15:43,7.23,32.12,154,130,96
15:44,7.24,33.13,167,130,94
15:45,7.25,33.57,173,130,93
15:46,7.26,33.13,167,131,92
15:47,7.27,34.45,185,131,93
15:48,7.28,32.51,159,131,92
15:49,7.29,32.99,165,130,93
15:50,7.30,33.95,178,131,91
15:51,7.31,34.52,186,131,92
15:52,7.32,32.99,165,131,91
15:53,7.33,33.21,168,131,91
15:54,7.34,33.29,169,131,91
15:55,7.35,31.40,145,131,92
15:56,7.35,33.79,176,131,92
15:57,7.36,32.12,154,131,91
15:58,7.37,34.02,179,131,90
15:59,7.38,34.81,190,132,90
16:00,7.39,34.73,189,132,92
16:01,7.40,34.10,180,133,91
16:02,7.41,34.52,186,133,90
16:03,7.42,33.65,174,133,91
16:04,7.43,33.29,169,134,89
16:05,7.44,34.16,181,134,91
16:06,7.45,33.36,170,135,91
16:07,7.46,32.75,162,135,91
16:08,7.47,33.07,166,135,90
16:09,7.48,32.75,162,134,90
16:10,7.48,32.51,159,134,90
16:11,7.49,32.67,161,134,89
16:12,7.50,32.99,165,132,89
16:13,7.51,32.36,157,132,88
16:14,7.52,32.81,163,131,89
16:15,7.53,32.20,155,131,88
16:16,7.54,34.16,181,130,87
16:17,7.55,34.10,180,130,89
16:18,7.56,33.73,175,131,90
16:19,7.57,33.13,167,130,90
16:20,7.58,32.51,159,131,89
16:21,7.59,30.88,139,130,90
16:22,7.59,31.30,144,130,88
16:23,7.60,32.12,154,131,87
16:24,7.61,33.65,174,131,88
16:25,7.62,33.44,171,131,92
16:26,7.63,33.95,178,131,93
16:27,7.64,33.07,166,132,92
16:28,7.65,32.44,158,132,92
16:29,7.66,32.20,155,132,91
16:30,7.67,32.59,160,132,89
16:31,7.68,33.65,174,131,91
16:32,7.69,33.95,178,131,90
16:33,7.70,33.13,167,131,91
16:34,7.70,32.59,160,131,91
16:35,7.71,33.13,167,131,90
16:36,7.72,33.36,170,131,90
16:37,7.73,33.52,172,131,91
16:38,7.74,32.99,165,131,92
16:39,7.75,33.44,171,131,91
16:40,7.76,33.29,169,131,91
16:41,7.77,33.29,169,131,90
16:42,7.78,32.59,160,131,89
16:43,7.79,33.07,166,131,92
16:44,7.80,32.99,165,131,90
16:45,7.81,32.99,165,131,90
16:46,7.81,32.44,158,131,89
16:47,7.82,32.51,159,131,88
16:48,7.83,32.04,153,131,89
16:49,7.84,31.96,152,130,90
16:50,7.85,32.20,155,130,89
16:51,7.86,32.20,155,130,89
16:52,7.87,32.99,165,129,89
16:53,7.88,33.29,169,129,90
16:54,7.89,32.20,155,129,89
16:55,7.90,32.81,163,129,89
16:56,7.91,32.67,161,129,88
16:57,7.91,33.29,169,129,88
16:58,7.92,33.29,169,129,88
16:59,7.93,33.36,170,129,89
17:00,7.94,33.57,173,129,89
17:01,7.95,32.99,165,129,89
17:02,7.96,33.52,172,129,90
17:03,7.97,33.87,177,129,90
17:04,7.98,33.65,174,129,91
17:05,7.99,33.87,177,129,91
17:06,8.00,34.73,189,129,92
17:07,8.01,35.42,199,129,93
17:08,8.02,36.29,212,129,97
17:09,8.03,36.08,209,129,98
17:10,8.04,34.10,180,129,98
17:11,8.05,33.44,171,129,98
17:12,8.06,35.55,201,129,97
17:13,8.07,32.44,158,129,95
17:14,8.08,33.44,171,129,92
17:15,8.08,33.29,169,129,92
17:16,8.09,33.07,166,130,91
17:17,8.10,33.44,171,129,91
17:18,8.11,32.51,159,129,91
17:19,8.12,33.13,167,129,91
17:20,8.13,33.29,169,130,91
17:21,8.14,33.52,172,130,91
17:22,8.15,33.65,174,130,91
17:23,8.16,34.24,182,130,91
17:24,8.17,33.73,175,131,93
17:25,8.18,33.79,176,131,93
17:26,8.19,33.79,176,131,93
17:27,8.20,34.33,183,131,93
17:28,8.21,32.89,164,130,94
17:29,8.21,31.64,148,131,92
17:30,8.22,32.89,164,130,91
17:31,8.23,32.89,164,130,91
17:32,8.24,32.67,161,130,90
17:33,8.25,32.36,157,131,90
17:34,8.26,31.22,143,131,89
17:35,8.27,33.57,173,131,88
17:36,8.28,33.73,175,131,89
17:37,8.29,34.60,187,131,91
17:38,8.30,34.52,186,131,92
17:39,8.31,33.65,174,131,92
17:40,8.32,33.57,173,131,92
17:41,8.32,33.36,170,131,91
17:42,8.33,33.29,169,132,91
17:43,8.34,33.52,172,131,91
17:44,8.35,33.07,166,132,91
17:45,8.36,33.73,175,131,91
17:46,8.37,33.65,174,132,91
17:47,8.38,33.95,178,131,91
17:48,8.39,33.52,172,132,91
17:49,8.40,34.68,188,131,92
17:50,8.41,33.79,176,132,92
17:51,8.42,34.95,192,132,92
17:52,8.43,34.60,187,132,94
17:53,8.44,33.95,178,131,93
17:54,8.45,34.24,182,132,94
17:55,8.46,33.44,171,132,92
17:56,8.47,33.44,171,132,91
17:57,8.48,32.81,163,132,90
17:58,8.48,32.89,164,132,88
17:59,8.49,33.29,169,132,88
18:00,8.50,32.99,165,131,88
18:01,8.51,34.10,180,131,90
18:02,8.52,33.73,175,131,90
18:03,8.53,33.29,169,130,89
18:04,8.54,32.81,163,130,89
18:05,8.55,34.10,180,131,90
18:06,8.56,34.16,181,131,90
18:07,8.57,33.52,172,131,91
18:08,8.58,32.67,161,131,89
18:09,8.59,34.16,181,131,90
18:10,8.60,33.87,177,131,90
18:11,8.60,32.36,157,131,90
18:12,8.61,34.10,180,132,91
18:13,8.62,33.13,167,132,92
18:14,8.63,33.07,166,132,92
18:15,8.64,32.75,162,132,91
18:16,8.65,32.44,158,132,90
18:17,8.66,34.52,186,132,92
18:18,8.67,35.02,193,131,94
18:19,8.68,32.81,163,131,92
18:20,8.69,33.57,173,131,90
18:21,8.70,33.65,174,131,92
18:22,8.71,33.57,173,131,90
18:23,8.72,34.24,182,131,91
18:24,8.73,34.73,189,131,92
18:25,8.74,33.79,176,131,92
18:26,8.75,33.57,173,131,92
18:27,8.75,33.73,175,131,90
18:28,8.76,34.60,187,131,90
18:29,8.77,33.52,172,131,91
18:30,8.78,34.10,180,131,91
18:31,8.79,33.95,178,131,93
18:32,8.80,33.52,172,131,93
18:33,8.81,32.81,163,131,91
18:34,8.82,33.13,167,131,91
18:35,8.83,33.87,177,131,92
18:36,8.84,34.16,181,131,92
18:37,8.85,34.81,190,131,91
18:38,8.86,34.37,184,131,91
18:39,8.87,34.10,180,131,90
18:40,8.88,34.10,180,131,90
18:41,8.89,33.79,176,132,92
18:42,8.90,34.81,190,132,93
18:43,8.91,34.52,186,133,89
18:44,8.92,33.79,176,133,89
18:45,8.92,33.21,168,134,89
18:46,8.93,33.73,175,134,88
18:47,8.94,35.15,195,134,89
18:48,8.95,34.37,184,134,90
18:49,8.96,34.10,180,135,90
18:50,8.97,34.16,181,135,91
18:51,8.98,34.24,182,135,91
18:52,8.99,34.37,184,135,91
18:53,9.00,34.33,183,135,91
18:54,9.01,34.33,183,135,91
18:55,9.02,34.02,179,136,91
18:56,9.03,33.73,175,135,91
18:57,9.04,34.16,181,135,91
18:58,9.05,34.37,184,135,91
18:59,9.06,34.60,187,135,90
19:00,9.07,31.22,143,134,89
19:01,9.08,34.24,182,134,90
19:02,9.09,33.29,169,134,90
19:03,9.09,32.36,157,134,88
19:04,9.10,34.73,189,133,88
19:05,9.11,34.81,190,133,90
19:06,9.12,33.65,174,133,91
19:07,9.13,33.65,174,133,91
19:08,9.14,32.12,154,133,89
19:09,9.15,32.12,154,132,89
19:10,9.16,32.59,160,132,89
19:11,9.17,32.44,158,132,89
19:12,9.18,32.28,156,131,89
19:13,9.19,32.89,164,130,89
19:14,9.20,32.89,164,130,91
19:15,9.20,32.81,163,130,90
19:16,9.21,33.13,167,131,90
19:17,9.22,33.79,176,131,90
19:18,9.23,31.72,149,130,90
19:19,9.24,32.12,154,131,89
19:20,9.25,31.72,149,130,88
19:21,9.26,32.12,154,130,88
19:22,9.27,33.65,174,130,89
19:23,9.28,32.99,165,130,90
19:24,9.29,33.13,167,130,91
19:25,9.29,32.51,159,130,89
19:26,9.30,33.73,175,130,90
19:27,9.31,33.29,169,130,91
19:28,9.32,32.75,162,130,91
19:29,9.33,33.87,177,130,91
19:30,9.34,33.29,169,131,91
19:31,9.35,33.87,177,130,91
19:32,9.36,33.07,166,131,92
19:33,9.37,33.21,168,131,93
19:34,9.38,33.13,167,130,93
19:35,9.39,32.75,162,131,91
19:36,9.40,32.99,165,131,92
19:37,9.41,35.90,206,131,93
19:38,9.42,34.81,190,131,93
19:39,9.43,34.37,184,132,92
19:40,9.44,34.73,189,132,92
19:41,9.44,34.60,187,132,91
19:42,9.45,32.51,159,133,92
19:43,9.46,32.75,162,133,91
19:44,9.47,33.13,167,132,91
19:45,9.48,32.99,165,132,91
19:46,9.49,33.36,170,132,91
19:47,9.50,33.65,174,132,92
19:48,9.51,33.87,177,132,92
19:49,9.52,34.16,181,132,93
19:50,9.53,33.57,173,132,93
19:51,9.54,32.99,165,132,93
19:52,9.55,33.95,178,132,91
19:53,9.56,32.99,165,132,91
19:54,9.57,34.33,183,132,92
19:55,9.58,34.24,182,131,92
19:56,9.58,33.36,170,131,92
19:57,9.59,33.29,169,131,92
19:58,9.60,33.95,178,131,92
19:59,9.61,33.79,176,132,93
20:00,9.62,32.81,163,132,91
20:01,9.63,32.81,163,132,90
20:02,9.64,33.57,173,131,90
20:03,9.65,34.10,180,132,91
20:04,9.66,34.33,183,132,93
20:05,9.67,34.45,185,132,94
20:06,9.68,34.24,182,132,94
20:07,9.69,33.87,177,132,94
20:08,9.70,33.87,177,132,93
20:09,9.71,34.10,180,132,92
20:10,9.72,33.29,169,132,92
20:11,9.73,34.10,180,132,93
20:12,9.73,33.29,169,132,94
20:13,9.74,33.73,175,133,93
20:14,9.75,33.44,171,133,92
20:15,9.76,33.73,175,133,93
20:16,9.77,34.10,180,132,93
20:17,9.78,33.87,177,133,92
20:18,9.79,34.16,181,132,93
20:19,9.80,33.73,175,133,93
20:20,9.81,33.95,178,133,93
20:21,9.82,33.73,175,133,93
20:22,9.83,33.29,169,133,92
20:23,9.84,34.10,180,133,93
20:24,9.85,33.29,169,133,92
20:25,9.86,33.79,176,133,92
20:26,9.87,33.79,176,133,92
20:27,9.88,33.65,174,133,91
20:28,9.88,34.45,185,133,91
20:29,9.89,34.81,190,132,93
20:30,9.90,34.33,183,133,93
20:31,9.91,32.36,157,132,91
20:32,9.92,33.73,175,132,93
20:33,9.93,33.44,171,132,93
20:34,9.94,34.10,180,131,93
20:35,9.95,33.95,178,132,92
20:36,9.96,34.73,189,132,92
20:37,9.97,33.87,177,132,91
20:38,9.98,33.95,178,133,92
20:39,9.99,34.87,191,133,91
20:40,10.00,33.87,177,134,91
20:41,10.01,35.23,196,134,93
20:42,10.02,32.99,165,135,91
20:43,10.03,34.60,187,135,90
20:44,10.04,36.16,210,135,91
20:45,10.05,33.57,173,135,93
20:46,10.05,32.67,161,136,92
20:47,10.06,32.59,160,136,92
20:48,10.07,33.13,167,135,91
20:49,10.08,32.89,164,135,91
20:50,10.09,34.16,181,135,92
20:51,10.10,34.10,180,135,94
20:52,10.11,32.67,161,136,93
20:53,10.12,34.45,185,136,94
20:54,10.13,33.29,169,136,93
20:55,10.14,33.52,172,135,94
20:56,10.15,31.48,146,135,92
20:57,10.16,32.51,159,135,91
20:58,10.17,33.79,176,135,92
20:59,10.17,33.44,171,134,92
21:00,10.18,34.10,180,134,93
21:01,10.19,33.73,175,133,92
21:02,10.20,33.07,166,133,92
21:03,10.21,32.51,159,133,92
21:04,10.22,34.16,181,133,90
21:05,10.23,33.73,175,133,90
21:06,10.24,34.10,180,132,91
21:07,10.25,34.45,185,132,92
21:08,10.26,33.44,171,132,92
21:09,10.27,33.29,169,132,92
21:10,10.28,32.75,162,132,91
21:11,10.29,33.29,169,133,91
21:12,10.30,33.79,176,132,92
21:13,10.31,33.07,166,133,92
21:14,10.31,33.21,168,133,90
21:15,10.32,33.07,166,132,91
21:16,10.33,34.02,179,132,92
21:17,10.34,34.60,187,132,92
21:18,10.35,34.02,179,132,92
21:19,10.36,33.44,171,132,91
21:20,10.37,34.33,183,132,91
21:21,10.38,33.36,170,133,93
21:22,10.39,34.02,179,133,92
21:23,10.40,33.87,177,134,92
21:24,10.41,34.02,179,134,92
21:25,10.42,33.79,176,135,93
21:26,10.43,31.88,151,135,92
21:27,10.44,32.51,159,136,91
21:28,10.45,35.42,199,136,93
21:29,10.46,35.15,195,136,92
21:30,10.46,33.07,166,135,91
21:31,10.47,32.44,158,135,90
21:32,10.48,33.21,168,134,90
21:33,10.49,33.13,167,135,91
21:34,10.50,32.81,163,135,92
21:35,10.51,32.59,160,135,91
21:36,10.52,31.72,149,136,91
21:37,10.53,32.67,161,136,90
21:38,10.54,35.76,204,136,91
21:39,10.55,35.15,195,136,90
21:40,10.56,33.29,169,136,91
21:41,10.57,34.24,182,136,90
21:42,10.58,34.16,181,136,91
21:43,10.59,35.08,194,136,89
21:44,10.59,34.81,190,136,91
21:45,10.60,33.95,178,135,92
21:46,10.61,32.04,153,136,90
21:47,10.62,31.96,152,136,88
21:48,10.63,33.95,178,136,88
21:49,10.64,34.24,182,136,91
21:50,10.65,32.99,165,137,90
21:51,10.66,34.33,183,137,89
21:52,10.67,34.16,181,137,89
21:53,10.68,33.29,169,137,89
21:54,10.69,33.73,175,138,92
21:55,10.70,33.95,178,138,93
21:56,10.71,31.56,147,138,90
21:57,10.72,32.44,158,138,89
21:58,10.72,33.21,168,137,92
21:59,10.73,32.04,153,137,92
22:00,10.74,33.87,177,137,92
22:01,10.75,33.65,174,137,92
22:02,10.76,33.52,172,136,93
22:03,10.77,33.36,170,136,93
22:04,10.78,33.65,174,135,93
22:05,10.79,32.67,161,135,94
22:06,10.80,33.57,173,135,93
22:07,10.81,34.24,182,135,92
22:08,10.82,34.33,183,135,93
22:09,10.83,36.03,208,135,92
22:10,10.84,34.45,185,135,95
22:11,10.85,34.02,179,135,95
22:12,10.86,35.69,203,135,95
22:13,10.87,35.50,200,135,95
22:14,10.88,35.08,194,136,95
22:15,10.88,32.12,154,136,92
22:16,10.89,32.12,154,136,91
22:17,10.90,32.81,163,136,89
22:18,10.91,33.13,167,135,90
22:19,10.92,31.64,148,135,89
22:20,10.93,32.44,158,135,89
22:21,10.94,33.52,172,135,91
22:22,10.95,33.07,166,135,92
22:23,10.96,32.36,157,135,91
22:24,10.97,32.81,163,135,90
22:25,10.98,33.36,170,135,90
22:26,10.98,33.07,166,135,90
22:27,10.99,33.21,168,135,91
22:28,11.00,31.88,151,134,91
22:29,11.01,32.99,165,134,91
22:30,11.02,32.36,157,134,91
22:31,11.03,32.67,161,134,91
22:32,11.04,32.44,158,134,90
22:33,11.05,35.02,193,134,90
22:34,11.06,34.33,183,134,91
22:35,11.07,34.81,190,133,91
22:36,11.08,33.87,177,133,91
22:37,11.09,33.79,176,134,91
22:38,11.10,34.02,179,133,91
22:39,11.11,34.02,179,134,91
22:40,11.12,33.52,172,134,90
22:41,11.12,34.87,191,133,91
22:42,11.13,33.95,178,133,91
22:43,11.14,34.45,185,133,91
22:44,11.15,34.33,183,133,92
22:45,11.16,33.07,166,133,93
22:46,11.17,33.73,175,134,94
22:47,11.18,32.59,160,134,93
22:48,11.19,33.44,171,134,92
22:49,11.20,34.16,181,134,93
22:50,11.21,34.33,183,134,93
22:51,11.22,33.87,177,135,94
22:52,11.23,33.65,174,135,93
22:53,11.24,33.65,174,135,93
22:54,11.25,33.13,167,135,93
22:55,11.26,32.81,163,135,93
22:56,11.26,31.56,147,135,93
22:57,11.27,32.99,165,135,90
22:58,11.28,33.95,178,135,91
22:59,11.29,32.44,158,135,92
23:00,11.30,33.07,166,135,91
23:01,11.31,33.44,171,134,90
23:02,11.32,32.99,165,135,91
23:03,11.33,33.21,168,134,91
23:04,11.34,32.81,163,134,93
23:05,11.35,33.73,175,134,93
23:06,11.36,34.68,188,134,92
23:07,11.37,34.95,192,134,92
23:08,11.38,35.08,194,134,93
23:09,11.39,34.33,183,133,93
23:10,11.40,35.36,198,133,93
23:11,11.41,33.52,172,133,93
23:12,11.41,32.75,162,134,93
23:13,11.42,32.51,159,134,91
23:14,11.43,34.33,183,134,92
23:15,11.44,33.73,175,134,92
23:16,11.45,32.44,158,134,92
23:17,11.46,32.44,158,133,91
23:18,11.47,32.28,156,133,91
23:19,11.48,32.51,159,133,91
23:20,11.49,33.29,169,133,91
23:21,11.50,35.36,198,133,91
23:22,11.51,34.16,181,134,93
23:23,11.52,32.28,156,134,92
23:24,11.53,33.73,175,134,91
23:25,11.53,33.13,167,134,91
23:26,11.54,32.67,161,134,91
23:27,11.55,32.59,160,133,90
23:28,11.56,33.65,174,133,91
23:29,11.57,33.79,176,133,92
23:30,11.58,33.57,173,132,92
23:31,11.59,32.81,163,132,90
23:32,11.60,32.89,164,132,91
23:33,11.61,33.44,171,132,89
23:34,11.62,34.10,180,132,90
23:35,11.63,34.33,183,132,92
23:36,11.64,34.37,184,132,93
23:37,11.65,34.37,184,132,93
23:38,11.66,34.87,191,133,94
23:39,11.67,34.60,187,133,95
23:40,11.68,34.16,181,133,94
23:41,11.68,34.68,188,133,94
23:42,11.69,34.45,185,134,94
23:43,11.70,33.95,178,134,94
23:44,11.71,33.57,173,134,95
23:45,11.72,34.10,180,135,94
23:46,11.73,33.79,176,135,93
23:47,11.74,33.95,178,135,93
23:48,11.75,33.13,167,135,93
23:49,11.76,34.10,180,135,92
23:50,11.77,34.45,185,135,93
23:51,11.78,33.65,174,135,92
23:52,11.79,34.52,186,135,93
23:53,11.80,33.79,176,136,92
23:54,11.81,33.57,173,136,93
23:55,11.82,35.28,197,136,94
23:56,11.83,34.60,187,136,93
23:57,11.84,35.08,194,135,94
23:58,11.85,34.73,189,135,95
23:59,11.86,34.87,191,135,94
24:00,11.86,33.13,167,135,94
24:01,11.87,34.33,183,135,93
24:02,11.88,34.60,187,135,91
24:03,11.89,34.95,192,134,90
24:04,11.90,32.04,153,133,89
24:05,11.91,32.36,157,133,88
24:06,11.92,33.44,171,133,89
24:07,11.93,33.73,175,133,90
24:08,11.94,34.52,186,133,92
24:09,11.95,32.51,159,133,92
24:10,11.96,33.79,176,133,92
24:11,11.97,33.52,172,133,91
24:12,11.98,33.65,174,132,91
24:13,11.99,34.45,185,132,91
24:14,12.00,33.87,177,132,92
24:15,12.01,33.65,174,131,92
24:16,12.02,33.44,171,131,92
24:17,12.02,33.65,174,132,92
24:18,12.03,31.72,149,132,91
24:19,12.04,31.14,142,133,90
24:20,12.05,32.36,157,134,89
24:21,12.06,32.59,160,134,90
24:22,12.07,33.29,169,134,92
24:23,12.08,34.52,186,133,92
24:24,12.09,34.52,186,134,92
24:25,12.10,34.16,181,134,90
24:26,12.11,36.79,220,134,91
24:27,12.12,35.42,199,133,95
24:28,12.13,33.44,171,134,95
24:29,12.14,33.95,178,134,94
24:30,12.15,33.65,174,134,94
24:31,12.16,34.10,180,134,94
24:32,12.16,33.52,172,133,93
24:33,12.17,34.81,190,134,92
24:34,12.18,33.73,175,133,93
24:35,12.19,33.87,177,133,92
24:36,12.20,35.36,198,133,93
24:37,12.21,33.07,166,134,92
24:38,12.22,33.21,168,133,92
24:39,12.23,32.36,157,133,90
24:40,12.24,32.20,155,133,90
24:41,12.25,32.59,160,133,89
24:42,12.26,33.65,174,133,90
24:43,12.27,34.60,187,133,90
24:44,12.28,34.33,183,133,89
24:45,12.29,34.73,189,133,90
24:46,12.30,34.02,179,133,91
24:47,12.31,34.33,183,133,90
24:48,12.31,34.02,179,132,90
24:49,12.32,34.73,189,133,90
24:50,12.33,33.13,167,133,90
24:51,12.34,34.60,187,133,90
24:52,12.35,32.36,157,133,90
24:53,12.36,32.20,155,133,90
24:54,12.37,32.89,164,133,91
24:55,12.38,34.60,187,134,91
24:56,12.39,33.95,178,134,94
24:57,12.40,33.07,166,134,95
24:58,12.41,35.02,193,134,94
24:59,12.42,33.79,176,134,95
25:00,12.43,33.87,177,135,94
25:01,12.44,33.57,173,135,94
25:02,12.45,33.87,177,135,94
25:03,12.45,33.44,171,135,92
25:04,12.46,34.10,180,135,91
25:05,12.47,33.36,170,135,93
25:06,12.48,33.36,170,135,93
25:07,12.49,33.95,178,135,92
25:08,12.50,34.73,189,134,93
25:09,12.51,32.89,164,135,94
25:10,12.52,33.07,166,135,95
25:11,12.53,34.10,180,134,95
25:12,12.54,33.87,177,135,94
25:13,12.55,32.99,165,135,93
25:14,12.56,33.73,175,135,93
25:15,12.57,33.29,169,135,92
25:16,12.58,33.73,175,136,93
25:17,12.59,35.76,204,136,94
25:18,12.60,32.51,159,136,94
25:19,12.60,33.79,176,136,93
25:20,12.61,35.36,198,137,95
25:21,12.62,34.87,191,137,95
25:22,12.63,32.67,161,137,92
25:23,12.64,33.79,176,137,92
25:24,12.65,35.08,194,136,92
25:25,12.66,34.16,181,136,93
25:26,12.67,33.44,171,137,92
25:27,12.68,33.87,177,137,91
25:28,12.69,33.95,178,137,90
25:29,12.70,34.10,180,137,90
25:30,12.71,33.87,177,137,91
25:31,12.72,34.45,185,137,91
25:32,12.73,33.65,174,137,91
25:33,12.74,34.45,185,137,91
25:34,12.75,34.87,191,137,92
25:35,12.76,34.24,182,137,92
25:36,12.77,33.44,171,137,92
25:37,12.78,33.57,173,137,92
25:38,12.78,32.99,165,137,90
25:39,12.79,33.07,166,137,89
25:40,12.80,34.16,181,137,88
25:41,12.81,34.37,184,137,90
25:42,12.82,33.65,174,137,90
25:43,12.83,34.10,180,136,90
25:44,12.84,33.57,173,137,89
25:45,12.85,34.37,184,137,90
25:46,12.86,33.87,177,137,90
25:47,12.87,34.68,188,136,89
25:48,12.88,34.87,191,135,90
