Stages_Data,,,,,
English,,,,,
Time,Miles,MPH,Watts,HR,RPM
13:12,3.51,18.12,120,113,46
13:13,3.51,18.07,119,113,48
13:14,3.52,16.14,89,114,53
13:15,3.52,17.59,111,114,56
13:16,3.53,18.69,130,114,59
13:17,3.53,18.35,124,114,60
13:18,3.54,17.83,115,114,60
13:19,3.54,18.35,124,115,58
13:20,3.55,18.35,124,116,58
13:21,3.55,16.49,94,117,50
13:22,3.56,14.59,69,118,46
13:23,3.56,14.07,63,118,46
13:24,3.57,16.42,93,119,48
13:25,3.57,14.43,67,120,53
13:26,3.57,9.65,27,120,56
13:27,3.58,9.65,27,120,56
13:28,3.58,10.63,33,120,54
13:29,3.58,10.63,33,119,52
13:30,3.58,10.32,31,119,51
13:31,3.59,10.48,32,118,54
13:32,3.59,9.09,24,117,55
13:33,3.59,10.48,32,117,55
13:34,3.6,12.11,44,116,54
13:35,3.6,12.11,44,116,54
13:36,3.6,11.21,37,116,54
13:37,3.61,9.82,28,117,53
13:38,3.61,10.16,30,117,52
13:39,3.61,12.45,47,118,50
13:40,3.62,11.74,41,118,49
13:41,3.62,8.89,23,118,50
13:42,3.62,8.89,23,117,50
13:43,3.62,8.68,22,117,48
13:44,3.63,9.65,27,116,48
13:45,3.63,10.93,35,116,49
13:46,3.63,10.93,35,115,49
13:47,3.63,10.63,33,115,48
13:48,3.64,10.32,31,115,48
13:49,3.64,9.65,27,115,48
13:50,3.64,5.73,11,110,46
13:51,3.64,5.73,11,110,46
13:52,3.65,10.63,33,108,48
13:53,3.65,10.93,35,106,47
13:54,3.65,12.35,46,105,49
13:55,3.66,14.16,64,105,52
13:56,3.66,13.5,57,106,54
13:57,3.66,14.25,65,107,55
13:58,3.67,15.71,83,106,61
13:59,3.67,13.8,60,105,64
14:00,3.68,12.35,46,105,64
14:01,3.68,12.23,45,105,61
14:02,3.68,10.32,31,107,61
14:03,3.69,8.89,23,107,59
14:04,3.69,12.45,47,110,58
14:05,3.69,13.31,55,111,59
14:06,3.7,13.31,55,112,59
14:07,3.7,12.79,50,112,60
14:08,3.7,11.99,43,111,60
14:09,3.71,12.35,46,110,60
14:10,3.71,13.5,57,108,61
14:11,3.71,11.61,40,107,61
14:12,3.72,11.48,39,106,63
14:13,3.72,14.93,73,106,63
14:14,3.72,15.56,81,106,65
14:15,3.73,14.16,64,107,64
14:16,3.73,14.25,65,107,64
14:17,3.74,13.21,54,107,63
14:18,3.74,11.87,42,107,61
14:19,3.74,13.5,57,107,62
14:20,3.75,15.01,74,107,64
14:21,3.75,13.89,61,106,64
14:22,3.76,13.61,58,106,63
14:23,3.76,14.16,64,107,63
14:24,3.76,12.11,44,107,58
14:25,3.77,15.09,75,107,54
14:26,3.77,15.17,76,107,49
14:27,3.77,15.17,76,107,49
14:28,3.78,13.7,59,107,49
14:29,3.78,14.85,72,107,51
14:30,3.79,14.59,69,107,51
14:31,3.79,14.85,72,107,52
14:32,3.79,14.43,67,107,51
14:33,3.8,13.7,59,108,52
14:34,3.8,13.7,59,108,52
14:35,3.81,14.51,68,109,52
14:36,3.81,15.4,79,110,54
14:37,3.81,14.51,68,110,54
14:38,3.82,14.68,70,111,53
14:39,3.82,15.09,75,110,53
14:40,3.83,14.16,64,110,52
14:41,3.83,13.61,58,109,52
14:42,3.83,13.61,58,109,52
14:43,3.84,13.5,57,108,51
14:44,3.84,13.61,58,108,49
14:45,3.85,13.98,62,108,51
14:46,3.85,12.9,51,108,49
14:47,3.85,12.9,51,108,49
14:48,3.86,13.98,62,107,48
14:49,3.86,15.71,83,106,50
14:50,3.87,14.16,64,105,51
14:51,3.87,13.89,61,105,51
14:52,3.87,13.7,59,104,53
14:53,3.88,13.61,58,104,54
14:54,3.88,16.28,91,105,56
14:55,3.89,16.35,92,106,58
14:56,3.89,16.35,92,108,58
14:57,3.89,15.71,83,109,57
14:58,3.9,15.92,86,110,58
14:59,3.9,15.92,86,110,58
15:00,3.91,15.71,83,110,58
15:01,3.91,15.71,83,110,57
15:02,3.92,15.85,85,110,57
15:03,3.92,16.07,88,110,57
15:04,3.93,16.28,91,109,58
15:05,3.93,16.35,92,109,57
15:06,3.93,16,87,109,56
15:07,3.94,15.48,80,109,57
15:08,3.94,15.4,79,109,58
15:09,3.95,15.48,80,109,57
15:10,3.95,15.92,86,108,57
15:11,3.96,15.85,85,108,57
15:12,3.96,15.71,83,108,58
15:13,3.97,16.35,92,107,58
15:14,3.97,16.35,92,107,58
15:15,3.97,15.09,75,107,58
15:16,3.98,15.09,75,108,58
15:17,3.98,15.48,80,108,57
15:18,3.99,15.09,75,108,56
15:19,3.99,14.59,69,109,56
15:20,4,14.77,71,109,56
15:21,4,15.17,76,109,55
15:22,4,15.63,82,108,55
15:23,4.01,14.85,72,108,55
15:24,4.01,14.77,71,108,55
15:25,4.02,15.17,76,108,54
15:26,4.02,15.48,80,108,54
15:27,4.02,15.48,80,109,54
15:28,4.03,15.48,80,109,55
15:29,4.03,14.59,69,109,55
15:30,4.04,14.43,67,109,56
15:31,4.04,15.71,83,109,57
15:32,4.05,16.14,89,109,58
15:33,4.05,15.32,78,110,58
15:34,4.05,15.01,74,110,56
15:35,4.06,14.51,68,110,55
15:36,4.06,15.4,79,110,57
15:37,4.07,15.09,75,109,56
15:38,4.07,15.09,75,109,57
15:39,4.08,15.09,75,108,57
15:40,4.08,15.32,78,108,57
15:41,4.08,15.17,76,108,57
15:42,4.09,15.17,76,108,57
15:43,4.09,15.17,76,108,57
15:44,4.1,15.09,75,109,57
15:45,4.1,14.93,73,109,57
15:46,4.1,14.77,71,110,60
15:47,4.11,15.17,76,110,60
15:48,4.11,16.76,98,111,62
15:49,4.12,14.07,63,111,57
15:50,4.12,9.82,28,111,48
15:51,4.12,9.82,28,110,48
15:52,4.13,9.82,28,110,48
15:53,4.13,9.82,28,108,48
15:54,4.13,9.82,28,107,48
15:55,4.13,9.82,28,106,48
15:56,4.14,9.82,28,106,48
15:57,4.14,0,0,106,8
15:58,4.14,0,0,105,8
15:59,4.14,13.1,53,105,26
16:00,4.14,13.1,53,105,26
16:01,4.15,13.1,53,105,26
16:02,4.15,13.1,53,105,26
16:03,4.15,13.1,53,104,26
16:04,4.16,9.09,24,104,14
16:05,4.16,16.35,92,104,48
16:06,4.17,18.41,125,105,57
16:07,4.17,17.02,102,105,59
16:08,4.18,15.92,86,105,60
16:09,4.18,14.59,69,106,58
16:10,4.18,14.77,71,108,56
16:11,4.19,15.85,85,109,58
16:12,4.19,16.35,92,110,60
16:13,4.2,16.89,100,110,60
16:14,4.2,16.56,95,111,62
16:15,4.21,16.07,88,111,60
16:16,4.21,15.78,84,111,62
16:17,4.21,15.85,85,110,61
16:18,4.22,17.15,104,110,61
16:19,4.22,15.48,80,108,62
16:20,4.23,17.53,110,108,64
16:21,4.23,16.89,100,108,64
16:22,4.24,16.69,97,109,64
16:23,4.24,17.41,108,109,66
16:24,4.25,17.59,111,110,66
16:25,4.25,17.02,102,110,64
16:26,4.26,16.07,88,110,63
16:27,4.26,16.56,95,110,63
16:28,4.27,17.28,106,110,63
16:29,4.27,17.02,102,110,64
16:30,4.28,16.76,98,110,65
16:31,4.28,17.09,103,110,64
16:32,4.28,16.28,91,110,63
16:33,4.29,17.83,115,111,65
16:34,4.29,17.21,105,112,65
16:35,4.3,17.53,110,112,66
16:36,4.3,17.53,110,112,66
16:37,4.31,17.28,106,112,65
16:38,4.31,16.76,98,112,62
16:39,4.32,16.35,92,113,63
16:40,4.32,16.14,89,113,60
16:41,4.33,16.14,89,113,55
16:42,4.33,16.63,96,113,53
16:43,4.34,17.71,113,113,55
16:44,4.34,17.71,113,113,55
16:45,4.35,17.65,112,112,52
16:46,4.35,17.95,117,112,52
16:47,4.36,18.07,119,112,51
16:48,4.36,17.46,109,111,51
16:49,4.37,16.82,99,111,50
16:50,4.37,17.02,102,110,50
16:51,4.38,17.02,102,110,50
16:52,4.38,18.01,118,111,50
16:53,4.39,17.34,107,111,51
16:54,4.39,17.34,107,112,52
16:55,4.4,17.41,108,112,53
16:56,4.4,16.95,101,112,51
16:57,4.4,16.95,101,113,51
16:58,4.41,16.21,90,113,49
16:59,4.41,18.07,119,113,43
17:00,4.42,18.41,125,112,45
17:01,4.42,18.41,125,112,45
17:02,4.43,16.14,89,112,50
17:03,4.43,16.49,94,112,51
17:04,4.44,16.76,98,112,52
17:05,4.44,18.24,122,112,55
17:06,4.45,19.23,140,112,56
17:07,4.45,18.86,133,113,55
17:08,4.46,17.46,109,114,50
17:09,4.46,16.95,101,115,51
17:10,4.47,16.95,101,116,51
17:11,4.47,16.63,96,116,48
17:12,4.48,16.63,96,117,48
17:13,4.48,16.21,90,117,51
17:14,4.49,16.76,98,117,52
17:15,4.49,17.09,103,117,52
17:16,4.5,17.09,103,116,52
17:17,4.5,17.77,114,116,52
17:18,4.51,17.77,114,116,53
17:19,4.51,17.83,115,115,55
17:20,4.52,17.46,109,115,53
17:21,4.52,18.86,133,115,53
17:22,4.53,18.64,129,115,54
17:23,4.53,18.24,122,114,56
17:24,4.54,18.24,122,114,56
17:25,4.54,18.86,133,114,55
17:26,4.55,18.46,126,115,54
17:27,4.55,18.12,120,115,53
17:28,4.56,18.41,125,115,53
17:29,4.56,18.53,127,115,53
17:30,4.57,18.01,118,116,53
17:31,4.57,17.95,117,116,53
17:32,4.58,17.65,112,116,53
17:33,4.58,17.65,112,116,53
17:34,4.59,17.53,110,117,53
17:35,4.59,17.41,108,118,53
17:36,4.6,16.07,88,118,52
17:37,4.6,15.56,81,118,54
17:38,4.6,15.85,85,118,58
17:39,4.61,14.34,66,118,59
17:40,4.61,15.48,80,118,61
17:41,4.62,17.77,114,117,62
17:42,4.62,16.89,100,117,62
17:43,4.63,15.63,82,117,60
17:44,4.63,15.48,80,117,60
17:45,4.64,15.92,86,116,60
17:46,4.64,16.28,91,116,60
17:47,4.64,16.14,89,115,62
17:48,4.65,15.92,86,115,61
17:49,4.65,16.49,94,115,61
17:50,4.66,15.17,76,114,63
17:51,4.66,15.63,82,113,65
17:52,4.67,17.53,110,114,64
17:53,4.67,16.76,98,114,63
17:54,4.68,16.89,100,114,63
17:55,4.68,17.83,115,114,65
17:56,4.69,17.28,106,114,63
17:57,4.69,17.28,106,115,65
17:58,4.7,17.09,103,115,63
17:59,4.7,15.48,80,115,62
18:00,4.7,15.92,86,116,63
18:01,4.71,17.09,103,116,62
18:02,4.71,16.89,100,116,62
18:03,4.72,17.09,103,116,62
18:04,4.72,16.07,88,116,61
18:05,4.73,14.93,73,115,58
18:06,4.73,15.09,75,115,58
18:07,4.74,15.71,83,115,59
18:08,4.74,15.71,83,115,59
18:09,4.74,16.63,96,115,59
18:10,4.75,16.63,96,115,60
18:11,4.75,18.3,123,115,61
18:12,4.76,18.01,118,114,64
18:13,4.76,18.75,131,114,63
18:14,4.77,18.35,124,113,64
18:15,4.77,16.21,90,113,64
18:16,4.78,16.82,99,113,64
18:17,4.78,17.34,107,113,65
18:18,4.79,17.53,110,114,66
18:19,4.79,17.83,115,115,66
18:20,4.8,17.83,115,116,66
18:21,4.8,17.41,108,116,64
18:22,4.81,17.28,106,116,64
18:23,4.81,17.89,116,116,66
18:24,4.82,17.89,116,116,66
18:25,4.82,17.59,111,115,65
18:26,4.83,17.89,116,115,64
18:27,4.83,17.53,110,115,65
18:28,4.84,18.12,120,115,67
18:29,4.84,17.59,111,115,66
18:30,4.85,17.59,111,115,66
18:31,4.85,17.41,108,115,67
18:32,4.86,18.07,119,115,65
18:33,4.86,18.18,121,115,66
18:34,4.87,17.28,106,115,64
18:35,4.87,17.41,108,115,64
18:36,4.88,17.46,109,114,63
18:37,4.88,18.01,118,114,65
18:38,4.89,18.07,119,114,65
18:39,4.89,17.21,105,115,65
18:40,4.9,18.3,123,115,65
18:41,4.9,17.89,116,115,64
18:42,4.91,17.53,110,115,65
18:43,4.91,16.49,94,115,63
18:44,4.92,16.14,89,115,65
18:45,4.92,17.41,108,114,63
18:46,4.93,17.59,111,114,64
18:47,4.93,17.21,105,114,62
18:48,4.94,17.41,108,113,65
18:49,4.94,17.09,103,112,63
18:50,4.94,16.49,94,112,62
18:51,4.95,17.21,105,112,62
18:52,4.95,18.07,119,112,65
18:53,4.96,17.59,111,113,64
18:54,4.96,17.77,114,113,64
18:55,4.97,18.3,123,114,64
18:56,4.97,17.77,114,114,64
18:57,4.98,17.21,105,114,63
18:58,4.98,17.77,114,113,63
18:59,4.99,16.69,97,113,65
19:00,4.99,15.92,86,112,64
19:01,5,17.21,105,111,64
19:02,5,16.82,99,111,64
19:03,5.01,16.28,91,112,64
19:04,5.01,18.01,118,112,66
19:05,5.02,18.53,127,113,65
19:06,5.02,17.34,107,112,65
19:07,5.03,16.49,94,112,65
19:08,5.03,16.28,91,111,63
19:09,5.04,16.49,94,110,64
19:10,5.04,16.69,97,110,64
19:11,5.04,17.21,105,110,63
19:12,5.05,18.01,118,110,65
19:13,5.05,17.02,102,110,65
19:14,5.06,16.76,98,110,64
19:15,5.06,16.95,101,111,64
19:16,5.07,17.77,114,111,63
19:17,5.07,17.41,108,111,64
19:18,5.08,17.83,115,111,66
19:19,5.08,17.53,110,111,64
19:20,5.09,16.95,101,112,64
19:21,5.09,16.89,100,112,65
19:22,5.1,16.49,94,112,64
19:23,5.1,17.09,103,112,65
19:24,5.11,16.76,98,113,64
19:25,5.11,15.78,84,113,63
19:26,5.12,15.78,84,113,62
19:27,5.12,16.14,89,114,63
19:28,5.12,17.41,108,114,65
19:29,5.13,18.3,123,114,66
19:30,5.14,18.01,118,113,69
19:31,5.14,16.82,99,113,69
19:32,5.14,16.76,98,113,68
19:33,5.15,18.18,121,113,67
19:34,5.15,18.58,128,114,67
19:35,5.16,18.86,133,115,68
19:36,5.16,18.53,127,115,68
19:37,5.17,18.24,122,116,68
19:38,5.17,16.69,97,117,65
19:39,5.18,17.89,116,117,65
19:40,5.18,18.3,123,118,66
19:41,5.19,17.89,116,118,66
19:42,5.19,17.53,110,118,64
19:43,5.2,17.41,108,117,64
19:44,5.2,17.41,108,117,63
19:45,5.21,17.02,102,117,63
19:46,5.21,17.21,105,116,63
19:47,5.22,17.77,114,116,64
19:48,5.22,18.12,120,115,65
19:49,5.23,17.59,111,115,64
19:50,5.23,17.21,105,115,64
19:51,5.24,18.12,120,115,62
19:52,5.24,16.56,95,115,60
19:53,5.25,14.25,65,115,49
19:54,5.25,14.34,66,115,41
19:55,5.25,14.34,66,115,41
19:56,5.26,16.76,98,115,36
19:57,5.26,16.76,98,114,36
19:58,5.27,17.34,107,114,40
19:59,5.27,16.28,91,114,42
20:00,5.28,15.48,80,114,46
20:01,5.28,16.21,90,114,48
20:02,5.29,16.21,90,113,48
20:03,5.29,16.63,96,113,50
20:04,5.3,16.56,95,113,49
20:05,5.3,16.49,94,113,51
20:06,5.31,16.56,95,115,51
20:07,5.31,17.34,107,115,50
20:08,5.31,17.34,107,116,50
20:09,5.32,17.15,104,116,51
20:10,5.32,17.21,105,116,53
20:11,5.33,18.01,118,116,53
20:12,5.33,18.24,122,116,54
20:13,5.34,17.83,115,116,54
20:14,5.34,17.59,111,116,54
20:15,5.35,17.34,107,116,52
20:16,5.35,18.07,119,116,52
20:17,5.36,18.07,119,116,52
20:18,5.36,17.71,113,116,53
20:19,5.37,17.28,106,116,54
20:20,5.37,18.24,122,116,55
20:21,5.38,18.46,126,116,53
20:22,5.38,19.02,136,116,53
20:23,5.39,18.18,121,117,54
20:24,5.39,17.95,117,117,55
20:25,5.4,19.18,139,117,55
20:26,5.4,19.34,142,118,56
20:27,5.41,19.34,142,118,56
20:28,5.41,16.28,91,119,62
20:29,5.42,16.28,91,120,62
20:30,5.42,20.63,168,120,62
20:31,5.43,21.04,177,121,63
20:32,5.44,19.39,143,121,61
20:33,5.44,20.49,165,121,60
20:34,5.45,20.49,165,122,60
20:35,5.45,20.58,167,122,59
20:36,5.46,20.58,167,123,60
20:37,5.46,20.54,166,123,60
20:38,5.47,20.72,170,123,61
20:39,5.48,20.54,166,123,60
20:40,5.48,20.15,158,123,60
20:41,5.49,20.15,158,126,60
20:42,5.49,19.8,151,126,58
20:43,5.5,19.7,149,127,57
20:44,5.5,20.1,157,127,58
20:45,5.51,20.29,161,128,59
20:46,5.52,19.75,150,128,57
20:47,5.52,20.95,175,128,57
20:48,5.53,20.34,162,128,58
20:49,5.53,19.07,137,127,54
20:50,5.54,18.53,127,127,55
20:51,5.54,18.53,127,126,58
20:52,5.55,18.69,130,126,60
20:53,5.55,17.53,110,125,64
20:54,5.56,17.28,106,125,65
20:55,5.56,17.09,103,125,66
20:56,5.57,17.53,110,124,66
20:57,5.57,17.83,115,124,65
20:58,5.58,17.53,110,123,67
20:59,5.58,17.02,102,124,65
21:00,5.59,16.89,100,124,64
21:01,5.59,16.89,100,124,64
21:02,5.6,17.59,111,124,67
21:03,5.6,18.12,120,124,67
21:04,5.61,18.46,126,124,67
21:05,5.61,18.12,120,122,66
21:06,5.62,17.41,108,121,66
21:07,5.62,17.83,115,120,67
21:08,5.63,18.24,122,119,70
21:09,5.63,18.12,120,118,71
21:10,5.64,18.75,131,118,69
21:11,5.64,18.96,135,118,70
21:12,5.65,19.23,140,118,71
21:13,5.65,20.38,163,118,71
21:14,5.66,20.72,170,119,71
21:15,5.66,21.09,178,119,72
21:16,5.67,21.22,181,119,73
21:17,5.67,20.82,172,119,74
21:18,5.68,20.49,165,119,74
21:19,5.69,19.85,152,120,72
21:20,5.69,19.23,140,120,68
21:21,5.7,19.23,140,121,68
21:22,5.7,19.44,144,121,68
21:23,5.71,19.9,153,121,69
21:24,5.71,20.19,159,121,68
21:25,5.72,20.24,160,120,70
21:26,5.72,20.38,163,120,69
21:27,5.73,19.34,142,120,68
21:28,5.74,19.7,149,120,69
21:29,5.74,19.9,153,120,70
21:30,5.75,19.9,153,120,69
21:31,5.75,19.5,145,120,68
21:32,5.76,19.44,144,120,68
21:33,5.76,20.1,157,120,68
21:34,5.77,20.77,171,120,70
21:35,5.77,20.72,170,120,71
21:36,5.78,21.49,187,120,73
21:37,5.79,20.99,176,120,72
21:38,5.79,20.99,176,120,73
21:39,5.8,20.63,168,120,75
21:40,5.8,20.49,165,120,73
21:41,5.81,20.58,167,120,73
21:42,5.81,19.95,154,120,72
21:43,5.82,20.68,169,121,70
21:44,5.83,20.72,170,121,71
21:45,5.83,21.4,185,121,74
21:46,5.84,20.72,170,121,75
21:47,5.84,20.72,170,121,77
21:48,5.85,20.9,174,121,76
21:49,5.86,20.82,172,121,76
21:50,5.86,20.72,170,121,76
21:51,5.87,20.63,168,121,75
21:52,5.87,20.72,170,121,76
21:53,5.88,20.24,160,121,75
21:54,5.88,20.24,160,121,75
21:55,5.89,20.58,167,121,74
21:56,5.9,20.85,173,122,75
21:57,5.9,20.95,175,121,75
21:58,5.91,20.63,168,121,75
21:59,5.91,20.43,164,121,76
22:00,5.92,20.72,170,121,76
22:01,5.92,21.04,177,121,75
22:02,5.93,21.13,179,121,75
22:03,5.94,21.49,187,121,76
22:04,5.94,21.35,184,121,78
22:05,5.95,21.18,180,121,78
22:06,5.95,21.22,181,122,79
22:07,5.96,21.27,182,122,78
22:08,5.97,21.44,186,122,78
22:09,5.97,20.63,168,123,78
22:10,5.98,21.57,189,123,79
22:11,5.98,21.44,186,123,78
22:12,5.99,20.95,175,124,78
22:13,5.99,20.85,173,124,77
22:14,6,20.82,172,125,77
22:15,6.01,21.57,189,125,79
22:16,6.01,21.79,194,125,78
22:17,6.02,21.18,180,125,77
22:18,6.02,21.96,198,126,77
22:19,6.03,21.35,184,126,77
22:20,6.04,21.32,183,126,76
22:21,6.04,21.49,187,126,76
22:22,6.05,21.4,185,127,76
22:23,6.05,21.18,180,127,76
22:24,6.06,21.32,183,128,76
22:25,6.07,21.27,182,128,76
22:26,6.07,21.75,193,128,76
22:27,6.08,21.35,184,128,77
22:28,6.08,21.35,184,128,77
22:29,6.09,21.62,190,128,78
22:30,6.1,21.04,177,128,76
22:31,6.1,20.9,174,129,77
22:32,6.11,21.32,183,129,76
22:33,6.11,21.57,189,129,77
22:34,6.12,20.9,174,129,76
22:35,6.12,21.54,188,128,75
22:36,6.13,21.96,198,128,76
22:37,6.14,21.75,193,128,77
22:38,6.14,21.04,177,128,75
22:39,6.15,21.22,181,129,75
22:40,6.15,21.04,177,129,75
22:41,6.16,21.18,180,128,76
22:42,6.17,20.63,168,128,75
22:43,6.17,20.95,175,128,76
22:44,6.18,20.38,163,127,76
22:45,6.18,20.49,165,127,75
22:46,6.19,21.32,183,127,76
22:47,6.2,20.77,171,127,75
22:48,6.2,20.82,172,127,75
22:49,6.21,20.58,167,128,74
22:50,6.21,20.95,175,128,74
22:51,6.22,20.77,171,128,74
22:52,6.22,20.63,168,128,74
22:53,6.23,20.9,174,129,74
22:54,6.24,21.44,186,129,75
22:55,6.24,21.75,193,129,76
22:56,6.25,22.13,202,129,76
22:57,6.25,21.04,177,129,75
22:58,6.26,20.24,160,129,74
22:59,6.27,21.18,180,129,74
23:00,6.27,20.99,176,129,75
23:01,6.28,20.63,168,129,76
23:02,6.28,20.72,170,129,75
23:03,6.29,20.77,171,129,74
23:04,6.29,19.7,149,129,75
23:05,6.3,20.43,164,129,76
23:06,6.31,20.15,158,129,75
23:07,6.31,22.13,202,129,79
23:08,6.32,22.17,203,129,80
23:09,6.32,21.83,195,129,81
23:10,6.33,21.49,187,129,81
23:11,6.34,21.44,186,129,78
23:12,6.34,21.44,186,128,78
23:13,6.35,20.82,172,128,77
23:14,6.35,21.27,182,128,78
23:15,6.36,21.27,182,128,78
23:16,6.36,21.09,178,128,78
23:17,6.37,21.09,178,128,78
23:18,6.38,20.9,174,128,78
23:19,6.38,21.32,183,128,79
23:20,6.39,21.32,183,128,79
23:21,6.39,21.88,196,128,78
23:22,6.4,21.96,198,128,78
23:23,6.41,20.99,176,128,77
23:24,6.41,21.57,189,128,77
23:25,6.42,22.08,201,128,80
23:26,6.42,21.79,194,128,79
23:27,6.43,21.32,183,128,81
23:28,6.44,21.13,179,128,79
23:29,6.44,21.04,177,128,79
23:30,6.45,21.79,194,128,79
23:31,6.45,22.05,200,128,78
23:32,6.46,21.79,194,129,80
23:33,6.47,21.13,179,129,79
23:34,6.47,20.85,173,129,78
23:35,6.48,20.72,170,129,77
23:36,6.48,20.72,170,129,77
23:37,6.49,20.9,174,130,77
23:38,6.5,20.9,174,130,77
23:39,6.5,20.82,172,130,76
23:40,6.51,20.72,170,131,75
23:41,6.51,20.99,176,131,76
23:42,6.52,21.18,180,130,76
23:43,6.52,20.99,176,130,77
23:44,6.53,20.43,164,129,75
23:45,6.54,20.29,161,129,74
23:46,6.54,20.9,174,129,77
23:47,6.55,20.9,174,129,77
23:48,6.55,20.77,171,130,75
23:49,6.56,20.68,169,130,73
23:50,6.56,20.38,163,130,73
23:51,6.57,20.58,167,131,74
23:52,6.58,20.19,159,131,75
23:53,6.58,18.91,134,131,75
23:54,6.59,20.19,159,131,76
23:55,6.59,21.18,180,131,74
23:56,6.6,21.44,186,131,74
23:57,6.6,21.49,187,131,73
23:58,6.61,20.72,170,131,73
23:59,6.62,20.1,157,131,71
24:00:00,6.62,20.9,174,131,72
24:01:00,6.63,21.04,177,131,74
24:02:00,6.63,20.68,169,132,72
24:03:00,6.64,20.63,168,132,72
24:04:00,6.64,20.38,163,132,72
24:05:00,6.65,21.04,177,132,72
24:06:00,6.66,21.44,186,132,72
24:07:00,6.66,21.79,194,131,73
24:08:00,6.67,21.32,183,131,73
24:09:00,6.67,20.58,167,131,72
24:10:00,6.68,20.49,165,130,73
24:11:00,6.69,20.43,164,130,74
24:12:00,6.69,22,199,130,75
24:13:00,6.7,22.82,219,130,76
24:14:00,6.7,22.21,204,130,79
24:15:00,6.71,22.46,210,130,82
24:16:00,6.72,22.33,207,130,81
24:17:00,6.72,21.04,177,131,79
24:18:00,6.73,21.44,186,131,78
24:19:00,6.73,21.88,196,131,77
24:20:00,6.74,21.71,192,131,79
24:21:00,6.75,21.75,193,132,80
24:22:00,6.75,21.04,177,132,79
24:23:00,6.76,22.21,204,132,81
24:24:00,6.76,22.58,213,133,84
24:25:00,6.77,22.33,207,133,84
24:26:00,6.78,21.62,190,133,82
24:27:00,6.78,21.13,179,132,81
24:28:00,6.79,20.85,173,132,81
24:29:00,6.79,20.95,175,131,80
24:30:00,6.8,21.22,181,131,79
24:31:00,6.81,21.83,195,131,81
24:32:00,6.81,22.21,204,130,81
24:33:00,6.82,21.88,196,130,82
24:34:00,6.82,21.96,198,130,83
24:35:00,6.83,21.04,177,129,82
24:36:00,6.84,21.71,192,129,82
24:37:00,6.84,22.05,200,129,82
24:38:00,6.85,21.27,182,129,83
24:39:00,6.85,21.4,185,129,81
24:40:00,6.86,21.96,198,129,83
24:41:00,6.87,22.54,212,129,83
24:42:00,6.87,22.46,210,129,83
24:43:00,6.88,22.05,200,130,83
24:44:00,6.88,21.79,194,130,83
24:45:00,6.89,21.71,192,131,85
24:46:00,6.9,21.88,196,131,84
24:47:00,6.9,21.27,182,131,83
24:48:00,6.91,20.34,162,131,82
24:49:00,6.91,21.54,188,132,83
24:50:00,6.92,21.44,186,132,83
24:51:00,6.93,21.22,181,132,82
24:52:00,6.93,21.71,192,133,83
24:53:00,6.94,21.04,177,132,81
24:54:00,6.94,21.71,192,132,83
24:55:00,6.95,21.4,185,131,81
24:56:00,6.96,21.96,198,131,83
24:57:00,6.96,21.4,185,131,81
24:58:00,6.97,21.79,194,131,83
24:59:00,6.97,21.4,185,131,81
25:00:00,6.98,21.18,180,131,82
25:01:00,6.99,21.13,179,131,81
25:02:00,6.99,20.49,165,132,80
25:03:00,7,21.4,185,132,81
25:04:00,7,20.58,167,132,81
25:05:00,7.01,20.77,171,132,82
25:06:00,7.02,21.96,198,133,82
25:07:00,7.02,21.71,192,132,83
25:08:00,7.03,21.96,198,132,82
25:09:00,7.03,21.04,177,132,83
25:10:00,7.04,20,155,132,81
25:11:00,7.04,15.09,75,133,76
25:12:00,7.05,8.89,23,133,63
25:13:00,7.05,8.89,23,133,63
25:14:00,7.05,8.01,19,134,39
25:15:00,7.05,8.01,19,134,39
25:16:00,7.05,0,0,134,28
25:17:00,7.05,0,0,133,28
25:18:00,7.06,11.35,38,133,24
25:19:00,7.06,16.82,99,133,42
25:20:00,7.07,21.09,178,132,66
25:21:00,7.07,20.82,172,130,73
25:22:00,7.08,20.24,160,129,75
25:23:00,7.08,19.95,154,129,73
25:24:00,7.09,21.4,185,129,75
25:25:00,7.09,21.66,191,129,76
25:26:00,7.1,20.99,176,130,77
25:27:00,7.11,20.72,170,130,76
25:28:00,7.11,21.04,177,131,76
25:29:00,7.12,21.35,184,131,77
25:30:00,7.12,20.99,176,131,77
25:31:00,7.13,20.99,176,132,77
25:32:00,7.13,21.66,191,133,77
25:33:00,7.14,20.99,176,133,76
25:34:00,7.15,20.29,161,133,76
25:35:00,7.15,19.9,153,132,77
25:36:00,7.16,20.1,157,132,78
25:37:00,7.16,21.44,186,132,77
25:38:00,7.17,20.85,173,132,78
25:39:00,7.17,19.95,154,131,78
25:40:00,7.18,19.5,145,131,76
25:41:00,7.19,20.19,159,131,77
25:42:00,7.19,20.54,166,130,76
25:43:00,7.2,20.34,162,130,76
25:44:00,7.2,20.95,175,130,78
25:45:00,7.21,20.85,173,130,79
25:46:00,7.21,20.77,171,130,81
25:47:00,7.22,20.85,173,131,81
25:48:00,7.23,20.77,171,131,81
25:49:00,7.23,21.22,181,131,81
25:50:00,7.24,20.95,175,131,80
25:51:00,7.24,20.95,175,131,80
25:52:00,7.25,20.85,173,130,80
25:53:00,7.26,20.85,173,130,78
25:54:00,7.26,21.49,187,130,79
25:55:00,7.27,21.35,184,131,83
